"plast_2","JSD","pos_cycle","network","logJSD","JSD_tag"
0.2843,0.963269429,5,"TGFb",-0.0374221254223443,-1
0.5328,0.914126986,9,"TGFb",-0.0897857828239849,-1
0.3118,0.976244774,5,"TGFb",-0.0240419309795733,-1
0.4437,0.977115773,6,"TGFb",-0.023150135495055,-1
0.5681,0.923247823,8,"TGFb",-0.079857583226791,-1
0.4304,0.982503144,7,"TGFb",-0.0176517352438408,-1
0.3395,0.921012532,7,"TGFb",-0.0822816358704354,-1
0.3667,0.978481207,8,"TGFb",-0.0217536982578823,-1
0.3355,0.974859989,7,"TGFb",-0.0254614193215453,-1
0.3818,0.948298464,7,"TGFb",-0.0530859908343556,-1
0.475,0.853186955,7,"TGFb",-0.158776582000186,-1
0.3346,0.964591367,6,"TGFb",-0.0360507212110766,-1
0.3817,0.965303295,6,"TGFb",-0.0353129316867965,-1
0.2092,0.959679338,6,"TGFb",-0.0411560732350019,-1
0.464,0.873417257,6,"TGFb",-0.135341879710483,-1
0.485,0.967792597,8,"TGFb",-0.0327374739598832,-1
0.3545,0.917069255,5,"TGFb",-0.0865722861314044,-1
0.5509,0.956966242,7,"TGFb",-0.0439871629684906,-1
0.6367,0.918465632,8,"TGFb",-0.0850507925555891,-1
0.7587,0.967322387,10,"TGFb",-0.033223450259113,-1
0.4902,0.894056827,6,"TGFb",-0.111985940951827,-1
0.6229,0.976077901,9,"TGFb",-0.0242128791558591,-1
0.6109,0.869941863,8,"TGFb",-0.139328893704271,-1
0.436,0.943764991,7,"TGFb",-0.0578780940417487,-1
0.3151,0.942393685,6,"TGFb",-0.0593321670834974,-1
0.4226,0.944675537,9,"TGFb",-0.0569137575354491,-1
0.2807,0.954090935,6,"TGFb",-0.0469962923699862,-1
0.3839,0.974662785,6,"TGFb",-0.0256637293466475,-1
0.4553,0.772825362,7,"TGFb",-0.257702178299357,-1
0.2646,0.973990843,4,"TGFb",-0.0263533768211675,-1
0.3559,0.959482572,6,"TGFb",-0.0413611273262321,-1
0.6487,0.980771354,9,"TGFb",-0.0194159209966998,-1
0.2992,0.975486105,6,"TGFb",-0.024819362997865,-1
0.4855,0.933589045,6,"TGFb",-0.068718932226023,-1
0.4959,0.982301627,8,"TGFb",-0.0178568619858773,-1
0.4055,0.972301745,7,"TGFb",-0.0280890854545704,-1
0.3107,0.956024395,7,"TGFb",-0.044971848473882,-1
0.4143,0.979628811,7,"TGFb",-0.0205815433525438,-1
0.5634,0.972249178,8,"TGFb",-0.028143151408196,-1
0.387,0.969097174,6,"TGFb",-0.0313903893536134,-1
0.5014,0.9684455,7,"TGFb",-0.0320630703049219,-1
0.3528,0.952870299,6,"TGFb",-0.0482764821766206,-1
0.6392,0.980054681,9,"TGFb",-0.0201469119353352,-1
0.3537,0.941049934,6,"TGFb",-0.0607590759799908,-1
0.2865,0.823913449,5,"TGFb",-0.193689792210862,-1
0.5135,0.925404191,7,"TGFb",-0.0775246736671049,-1
0.3543,0.884025387,6,"TGFb",-0.123269498431065,-1
0.5418,0.946629259,7,"TGFb",-0.0548477524165839,-1
0.4712,0.951352625,5,"TGFb",-0.0498704912626602,-1
0.4011,0.960409445,7,"TGFb",-0.040395580239415,-1
0.3694,0.948046825,5,"TGFb",-0.0533513844870164,-1
0.7497,0.960481674,10,"TGFb",-0.0403203766015622,-1
0.4464,0.986356522,7,"TGFb",-0.0137374055568078,-1
0.6206,0.990262611,9,"TGFb",-0.00978510739331567,-1
0.6972,0.979345483,10,"TGFb",-0.0208708049348354,-1
0.5595,0.925711619,8,"TGFb",-0.0771925194051558,-1
0.6967,0.763954505,9,"TGFb",-0.269247040018014,-1
0.5061,0.949510719,8,"TGFb",-0.0518084596939919,-1
0.4608,0.967319089,7,"TGFb",-0.0332268596763523,-1
0.6143,0.977488673,8,"TGFb",-0.0227685749135396,-1
0.2368,0.928866112,5,"TGFb",-0.073790671114406,-1
0.4889,0.913293317,8,"TGFb",-0.0906981827316201,-1
0.5114,0.956430472,7,"TGFb",-0.0445471827595589,-1
0.3191,0.967703963,7,"TGFb",-0.0328290618261639,-1
0.5898,0.93980963,9,"TGFb",-0.0620779455048862,-1
0.4944,0.960168463,7,"TGFb",-0.0406465276238047,-1
0.5861,0.944489763,7,"TGFb",-0.0571104306382197,-1
0.2238,0.960046111,4,"TGFb",-0.040773963382102,-1
0.6059,0.984443563,7,"TGFb",-0.0156787080920911,-1
0.4399,0.968185184,6,"TGFb",-0.0323319042170543,-1
0.6086,0.940952178,8,"TGFb",-0.0608629610919836,-1
0.1911,0.944073937,4,"TGFb",-0.0575507928105094,-1
0.2549,0.980946897,7,"TGFb",-0.0192369523804073,-1
0.274,0.784845357,6,"TGFb",-0.242268578058505,-1
0.75,0.947534283,10,"TGFb",-0.0538921600943777,-1
0.6076,0.967622942,9,"TGFb",-0.0329127903165166,-1
0.727,0.949658129,10,"TGFb",-0.0516532233647404,-1
0.4463,0.919060789,7,"TGFb",-0.0844030119152566,-1
0.2433,0.955443873,4,"TGFb",-0.0455792580004403,-1
0.563,0.967268453,9,"TGFb",-0.033279207785613,-1
0.235,0.974262471,6,"TGFb",-0.0260745342293873,-1
0.3636,0.899091429,7,"TGFb",-0.106370548903047,-1
0.4745,0.973678249,6,"TGFb",-0.0266743697495535,-1
0.3904,0.942062285,6,"TGFb",-0.0596838866340649,-1
0.3661,0.871314516,5,"TGFb",-0.1377522697207,-1
0.5422,0.951947934,8,"TGFb",-0.0492449368628593,-1
0.2434,0.934493085,4,"TGFb",-0.0677510517928701,-1
0.5412,0.972070235,9,"TGFb",-0.0283272189017455,-1
0.4241,0.970006256,8,"TGFb",-0.0304527580209703,-1
0.7227,0.929881139,11,"TGFb",-0.0726985085297951,-1
0.3653,0.888839643,5,"TGFb",-0.11783843881611,-1
0.4053,0.910421038,5,"TGFb",-0.0938481073533426,-1
0.5157,0.935439319,9,"TGFb",-0.0667390001499969,-1
0.4993,0.96587177,8,"TGFb",-0.0347241968520084,-1
0.4865,0.758763997,6,"TGFb",-0.276064489332123,-1
0.6606,0.91380119,9,"TGFb",-0.0901422475994912,-1
0.2456,0.939708267,4,"TGFb",-0.0621858061432553,-1
0.501,0.953323869,8,"TGFb",-0.0478005915080053,-1
0.5734,0.848371819,8,"TGFb",-0.164436273486387,-1
0.4845,0.794076744,6,"TGFb",-0.230575167493948,-1
0.3293,0.879093454,6,"TGFb",-0.128864068404576,-1
0.4702,0.97381894,7,"TGFb",-0.0265298858437081,-1
0.2447,0.972721597,6,"TGFb",-0.0276573662073461,-1
0.5019,0.960774113,8,"TGFb",-0.0400159517516934,-1
0.4177,0.946299275,5,"TGFb",-0.055196401610059,-1
0.3063,0.919380294,6,"TGFb",-0.0840554293833265,-1
0.3552,0.966832007,6,"TGFb",-0.0337305245775114,-1
0.4609,0.970868746,7,"TGFb",-0.029563993875021,-1
0.2454,0.88150729,5,"TGFb",-0.126122007184081,-1
0.4054,0.936607363,8,"TGFb",-0.0654911208499726,-1
0.3298,0.904958155,5,"TGFb",-0.0998665739202611,-1
0.3947,0.958366146,7,"TGFb",-0.0425253757005997,-1
0.5154,0.974078298,7,"TGFb",-0.0262635904802022,-1
0.2415,0.958421092,5,"TGFb",-0.042468044350593,-1
0.5386,0.955365944,6,"TGFb",-0.0456608244644075,-1
0.3464,0.917428489,4,"TGFb",-0.0861806432353948,-1
0.3917,0.877839956,6,"TGFb",-0.130290984422624,-1
0.5034,0.965468592,5,"TGFb",-0.0351417079378733,-1
0.4056,0.960402005,7,"TGFb",-0.0404033269654147,-1
0.4083,0.813877401,6,"TGFb",-0.20594553734499,-1
0.6282,0.953325972,8,"TGFb",-0.0477983855444824,-1
0.3702,0.926238987,6,"TGFb",-0.0766229923210681,-1
0.3794,0.97383321,6,"TGFb",-0.0265152323030333,-1
0.4898,0.971441402,9,"TGFb",-0.0289743290193,-1
0.6012,0.960268292,8,"TGFb",-0.0405425627316208,-1
0.3524,0.965050371,5,"TGFb",-0.0355749810779544,-1
0.5861,0.959792812,8,"TGFb",-0.0410378386462559,-1
0.204,0.906460293,6,"TGFb",-0.0982080522838216,-1
0.2366,0.972625869,6,"TGFb",-0.0277557835870176,-1
0.3089,0.957992343,4,"TGFb",-0.0429154937363289,-1
0.3366,0.968409628,6,"TGFb",-0.0321001117950008,-1
0.2624,0.957414531,6,"TGFb",-0.04351882457467,-1
0.2358,0.952715181,5,"TGFb",-0.048439285684488,-1
0.6543,0.979756516,10,"TGFb",-0.0204511912483189,-1
0.5044,0.976101672,8,"TGFb",-0.0241885258634367,-1
0.3576,0.960137796,6,"TGFb",-0.0406784673207764,-1
0.4039,0.958896921,7,"TGFb",-0.0419716957985609,-1
0.3515,0.966026955,5,"TGFb",-0.0345635414322127,-1
0.58,0.946925027,9,"TGFb",-0.0545353578846793,-1
0.2342,0.96661204,6,"TGFb",-0.0339580636172786,-1
0.5087,0.969466305,6,"TGFb",-0.0310095599317657,-1
0.6473,0.980547162,9,"TGFb",-0.0196445345534959,-1
0.6424,0.971457381,9,"TGFb",-0.0289578804012451,-1
0.3487,0.960154586,6,"TGFb",-0.0406609804003909,-1
0.4647,0.862147298,6,"TGFb",-0.148329143566309,-1
0.2466,0.878105635,5,"TGFb",-0.129988379372229,-1
0.5872,0.982967892,8,"TGFb",-0.0171788226441136,-1
0.3441,0.969321098,6,"TGFb",-0.031159351497408,-1
0.5436,0.946159228,7,"TGFb",-0.055344406969261,-1
0.2274,0.961869394,6,"TGFb",-0.0388766026061073,-1
0.4049,0.969292894,5,"TGFb",-0.0311884485741014,-1
0.4588,0.966714918,6,"TGFb",-0.0338516377489883,-1
0.3309,0.944348664,5,"TGFb",-0.057259833570991,-1
0.405,0.958194524,6,"TGFb",-0.0427044694315159,-1
0.4401,0.954871045,7,"TGFb",-0.0461789790325815,-1
0.3887,0.978876428,8,"TGFb",-0.0213498670945793,-1
0.3559,0.974195568,8,"TGFb",-0.0261432069938884,-1
0.5565,0.923530568,8,"TGFb",-0.0795513797282151,-1
0.4683,0.813999165,8,"TGFb",-0.205795938778649,-1
0.4568,0.956178204,7,"TGFb",-0.0448109774444084,-1
0.3423,0.94598034,6,"TGFb",-0.0555334923872274,-1
0.4943,0.879969573,7,"TGFb",-0.127867948244017,-1
0.5646,0.929729112,8,"TGFb",-0.0728620126836972,-1
0.568,0.95156993,7,"TGFb",-0.0496421004641238,-1
0.3156,0.961517995,5,"TGFb",-0.0392419985798144,-1
0.5373,0.953524172,8,"TGFb",-0.0475905034501948,-1
0.407,0.94555,6,"TGFb",-0.0559885102088551,-1
0.5965,0.978215978,9,"TGFb",-0.0220247969272703,-1
0.4226,0.987772346,8,"TGFb",-0.0123030268131522,-1
0.4365,0.965961436,6,"TGFb",-0.0346313668915482,-1
0.4992,0.97068229,9,"TGFb",-0.0297560629961679,-1
0.5406,0.966433581,7,"TGFb",-0.034142703853979,-1
0.4027,0.94795265,8,"TGFb",-0.0534507252319051,-1
0.3616,0.987489369,7,"TGFb",-0.0125895478344296,-1
0.3016,0.959482078,5,"TGFb",-0.0413616421872016,-1
0.4325,0.949043467,6,"TGFb",-0.0523006784706581,-1
0.2049,0.964925802,6,"TGFb",-0.035704069718442,-1
0.2042,0.975417954,6,"TGFb",-0.0248892290681244,-1
0.6271,0.970192745,9,"TGFb",-0.0302605210386008,-1
0.4581,0.950206112,8,"TGFb",-0.0510763579199677,-1
0.4053,0.959617488,7,"TGFb",-0.041220523922549,-1
0.4858,0.966222578,9,"TGFb",-0.0343610593021075,-1
0.6414,0.980201172,9,"TGFb",-0.0199974508330526,-1
0.2277,0.968609083,4,"TGFb",-0.0318941716049837,-1
0.2864,0.973488372,6,"TGFb",-0.0268693987712654,-1
0.4614,0.945900487,6,"TGFb",-0.0556179089095662,-1
0.4949,0.975001056,8,"TGFb",-0.0253167249079534,-1
0.2755,0.937679186,7,"TGFb",-0.0643474076675805,-1
0.4439,0.989526154,8,"TGFb",-0.0105290827577471,-1
0.4604,0.962683607,6,"TGFb",-0.0380304704931916,-1
0.4041,0.93199716,7,"TGFb",-0.0704255115114891,-1
0.4332,0.974490378,7,"TGFb",-0.0258406338646941,-1
0.384,0.963144326,7,"TGFb",-0.0375520071778615,-1
0.4942,0.965245595,8,"TGFb",-0.0353727074327681,-1
0.7612,0.707059793,9,"TGFb",-0.346640043818647,-1
0.6046,0.965674538,10,"TGFb",-0.03492841872323,-1
0.4772,0.941838794,6,"TGFb",-0.0599211506852825,-1
0.2602,0.959388625,6,"TGFb",-0.0414590463530245,-1
0.3469,0.959308137,7,"TGFb",-0.0415429449675855,-1
0.6698,0.96391751,8,"TGFb",-0.036749558572378,-1
0.344,0.974901405,7,"TGFb",-0.025418936174496,-1
0.4936,0.934838739,9,"TGFb",-0.0673812362261508,-1
0.6047,0.975450398,8,"TGFb",-0.024855967982137,-1
0.2578,0.928964165,5,"TGFb",-0.0736851146474833,-1
0.3737,0.948419138,6,"TGFb",-0.052958745745223,-1
0.4989,0.967803663,8,"TGFb",-0.0327260397571739,-1
0.2633,0.864174953,7,"TGFb",-0.14598003877865,-1
0.2137,0.936907539,6,"TGFb",-0.0651706793074494,-1
0.2553,0.936817497,4,"TGFb",-0.0652667894605822,-1
0.5564,0.958098988,7,"TGFb",-0.0428041785830429,-1
0.6358,0.942064227,8,"TGFb",-0.0596818252013663,-1
0.3597,0.946407519,8,"TGFb",-0.0550820215059022,-1
0.4163,0.949244373,8,"TGFb",-0.0520890077255617,-1
0.2385,0.946292505,5,"TGFb",-0.0552035558205672,-1
0.3974,0.946889249,7,"TGFb",-0.0545731419487849,-1
0.3905,0.980402023,7,"TGFb",-0.019792563886816,-1
0.5196,0.918593074,6,"TGFb",-0.0849120468532463,-1
0.4385,0.957158338,7,"TGFb",-0.0437864487593405,-1
0.5577,0.955720835,8,"TGFb",-0.045289422173335,-1
0.3161,0.95318276,5,"TGFb",-0.0479486203667684,-1
0.3825,0.955654797,7,"TGFb",-0.0453585221439746,-1
0.2462,0.94641052,6,"TGFb",-0.0550788505724705,-1
0.3811,0.958802701,5,"TGFb",-0.0420699593628803,-1
0.5573,0.943101668,7,"TGFb",-0.0585811887985105,-1
0.2484,0.969660265,5,"TGFb",-0.0308095111018981,-1
0.2863,0.968912997,6,"TGFb",-0.0315804575001179,-1
0.4146,0.959643187,7,"TGFb",-0.0411937438187973,-1
0.4928,0.968301723,7,"TGFb",-0.0322115429590263,-1
0.5534,0.963780038,8,"TGFb",-0.0368921867563228,-1
0.5611,0.880070028,7,"TGFb",-0.127753797403261,-1
0.4462,0.979457414,6,"TGFb",-0.0207565198270349,-1
0.4881,0.973870084,8,"TGFb",-0.0264773682196095,-1
0.4308,0.908699366,6,"TGFb",-0.0957409699810901,-1
0.2692,0.970826451,6,"TGFb",-0.029607558900131,-1
0.5608,0.937438879,7,"TGFb",-0.0646037189962387,-1
0.34,0.937750485,4,"TGFb",-0.0642713728248595,-1
0.298,0.934062974,6,"TGFb",-0.0682114190433197,-1
0.3363,0.963313494,8,"TGFb",-0.0373763812195056,-1
0.2856,0.952973539,6,"TGFb",-0.0481681417155161,-1
0.2826,0.951062924,7,"TGFb",-0.050175052484725,-1
0.4845,0.985161344,6,"TGFb",-0.0149498502087413,-1
0.516,0.96392777,7,"TGFb",-0.0367389145646804,-1
0.6905,0.963157869,9,"TGFb",-0.037537946040377,-1
0.3232,0.975311046,5,"TGFb",-0.0249988373223792,-1
0.4247,0.959111849,8,"TGFb",-0.0417475800340645,-1
0.2671,0.960249939,6,"TGFb",-0.0405616752812486,-1
0.4133,0.956471538,7,"TGFb",-0.0445042469481147,-1
0.4836,0.957275471,7,"TGFb",-0.0436640804647611,-1
0.4723,0.936037273,7,"TGFb",-0.0660999817162066,-1
0.3341,0.916944702,6,"TGFb",-0.0867081117064674,-1
0.1799,0.952236579,5,"TGFb",-0.0489417677106681,-1
0.5003,0.919614524,6,"TGFb",-0.0838006923944302,-1
0.3293,0.918688871,7,"TGFb",-0.0848077656346261,-1
0.3127,0.941728291,7,"TGFb",-0.0600384844410131,-1
0.5051,0.926718211,7,"TGFb",-0.076105739131192,-1
0.6493,0.966697433,9,"TGFb",-0.0338697249407779,-1
0.3981,0.93257539,6,"TGFb",-0.0698052835471374,-1
0.3532,0.868123311,6,"TGFb",-0.141421511047776,-1
0.4133,0.913727812,6,"TGFb",-0.0902225505659111,-1
0.272,0.924063337,4,"TGFb",-0.0789746631528629,-1
0.3278,0.91742251,7,"TGFb",-0.0861871603858372,-1
0.714,0.935950708,9,"TGFb",-0.0661924662844199,-1
0.3288,0.962987849,4,"TGFb",-0.0377144851244689,-1
0.424,0.972774194,7,"TGFb",-0.0276032956714383,-1
0.5381,0.930949383,6,"TGFb",-0.0715503716041388,-1
0.3601,0.952657122,5,"TGFb",-0.0485002281049552,-1
0.3113,0.93489815,4,"TGFb",-0.0673176861080893,-1
0.3139,0.961879024,5,"TGFb",-0.0388665909019677,-1
0.4363,0.830181355,7,"TGFb",-0.186111102059142,-1
0.3838,0.957964941,7,"TGFb",-0.0429440977143306,-1
0.259,0.923370188,4,"TGFb",-0.079725054463993,-1
0.3589,0.934438468,6,"TGFb",-0.0678094990911971,-1
0.3514,0.944802189,7,"TGFb",-0.0567796972092045,-1
0.3443,0.913201076,4,"TGFb",-0.0907991860529901,-1
0.3494,0.973192242,6,"TGFb",-0.0271736397444939,-1
0.5442,0.962849794,6,"TGFb",-0.0378578565044377,-1
0.4567,0.980130382,8,"TGFb",-0.0200696733097926,-1
0.4977,0.931175667,7,"TGFb",-0.071307333145348,-1
0.4197,0.980571871,6,"TGFb",-0.0196193356751153,-1
0.6882,0.973932623,10,"TGFb",-0.0264131532970235,-1
0.436,0.97883475,7,"TGFb",-0.021392445387511,-1
0.6832,0.974819688,9,"TGFb",-0.0255027604715622,-1
0.4099,0.978064563,8,"TGFb",-0.0221795957888129,-1
0.4225,0.957403847,6,"TGFb",-0.0435299838575794,-1
0.3116,0.930045581,6,"TGFb",-0.0725216822079188,-1
0.4267,0.961751749,7,"TGFb",-0.0389989187914694,-1
0.4397,0.965301774,7,"TGFb",-0.0353145073586151,-1
0.2925,0.931475664,6,"TGFb",-0.0709852148856381,-1
0.4324,0.965350248,5,"TGFb",-0.0352642921987024,-1
0.4535,0.962349047,7,"TGFb",-0.0383780594056947,-1
0.3653,0.973913325,6,"TGFb",-0.0264329680056974,-1
0.2598,0.944750164,4,"TGFb",-0.0568347631616567,-1
0.4035,0.835725552,7,"TGFb",-0.179455006876775,-1
0.3058,0.953782252,6,"TGFb",-0.0473198809657029,-1
0.2909,0.729310267,5,"TGFb",-0.315656031208141,-1
0.3431,0.957933898,7,"TGFb",-0.0429765033918861,-1
0.4315,0.975394503,5,"TGFb",-0.024913271358727,-1
0.5493,0.889840764,8,"TGFb",-0.116712749117414,-1
0.5448,0.97841176,7,"TGFb",-0.0218246750575339,-1
0.1676,0.97980118,5,"TGFb",-0.0204056054509741,-1
0.6253,0.979462743,9,"TGFb",-0.0207510790744029,-1
0.5358,0.985695971,8,"TGFb",-0.0144073177696402,-1
0.4199,0.900852917,5,"TGFb",-0.10441327887272,-1
0.194,0.894469579,6,"TGFb",-0.111524385555224,-1
0.4763,0.76836328,7,"TGFb",-0.263492636840219,-1
0.347,0.976941007,6,"TGFb",-0.0233290105433696,-1
0.5264,0.977753131,8,"TGFb",-0.0224980631015769,-1
0.5229,0.94557899,6,"TGFb",-0.0559578512742657,-1
0.1828,0.877197019,5,"TGFb",-0.131023660756992,-1
0.3363,0.957666519,6,"TGFb",-0.0432556628651912,-1
0.3606,0.975520674,8,"TGFb",-0.0247839259093057,-1
0.4953,0.826189784,8,"TGFb",-0.190930769140704,-1
0.5275,0.756080778,9,"TGFb",-0.279607059304225,-1
0.4757,0.865087031,8,"TGFb",-0.144925163238662,-1
0.314,0.957236821,5,"TGFb",-0.0437044562828394,-1
0.6679,0.965904533,9,"TGFb",-0.0346902767754941,-1
0.612,0.85152232,9,"TGFb",-0.160729566656878,-1
0.6627,0.97441835,9,"TGFb",-0.0259145501020201,-1
0.3159,0.926911532,5,"TGFb",-0.0758971527061726,-1
0.3011,0.836200933,6,"TGFb",-0.178886344298515,-1
0.5124,0.974519536,6,"TGFb",-0.0258107130317699,-1
0.2922,0.945338916,5,"TGFb",-0.0562117745149608,-1
0.3555,0.962143561,6,"TGFb",-0.0385916076416575,-1
0.6685,0.790272457,9,"TGFb",-0.235377510700811,-1
0.4027,0.969412523,7,"TGFb",-0.0310650373543226,-1
0.6317,0.963217182,8,"TGFb",-0.0374763661315344,-1
0.2864,0.66288593,6,"TGFb",-0.411152354880846,-1
0.3157,0.955712065,5,"TGFb",-0.0452985985352152,-1
0.3832,0.926200692,7,"TGFb",-0.0766643377969177,-1
0.4634,0.945133043,7,"TGFb",-0.0564295751544611,-1
0.3984,0.970485176,6,"TGFb",-0.0299591510904513,-1
0.4667,0.96736764,8,"TGFb",-0.0331766696385726,-1
0.4003,0.9164087,7,"TGFb",-0.0872928347769752,-1
0.5202,0.986943717,8,"TGFb",-0.0131422654907131,-1
0.3424,0.938196783,7,"TGFb",-0.0637955620000747,-1
0.5123,0.935563519,8,"TGFb",-0.0666062371229614,-1
0.5292,0.978689737,8,"TGFb",-0.021540604964802,-1
0.4463,0.944744369,8,"TGFb",-0.0568408970772609,-1
0.5846,0.966183365,8,"TGFb",-0.034401643942356,-1
0.3376,0.982813462,7,"TGFb",-0.0173359408302267,-1
0.3363,0.978682932,7,"TGFb",-0.0215475581629412,-1
0.7115,0.890915039,10,"TGFb",-0.11550621071556,-1
0.5185,0.947832308,7,"TGFb",-0.0535776826694075,-1
0.442,0.77348991,7,"TGFb",-0.256842653656554,-1
0.7531,0.883160308,10,"TGFb",-0.124248545592377,-1
0.6736,0.832527779,11,"TGFb",-0.183288689516075,-1
0.303,0.958511868,6,"TGFb",-0.0423733347264569,-1
0.3174,0.913626162,7,"TGFb",-0.0903338043257749,-1
0.4431,0.878756674,7,"TGFb",-0.129247241007014,-1
0.5277,0.949300943,7,"TGFb",-0.0520294147313466,-1
0.5183,0.966220216,7,"TGFb",-0.0343635038764125,-1
0.5308,0.906581984,7,"TGFb",-0.0980738127222553,-1
0.6435,0.973629505,9,"TGFb",-0.0267244327145985,-1
0.2758,0.960206711,5,"TGFb",-0.0406066937407981,-1
0.6416,0.986208173,10,"TGFb",-0.0138878178608055,-1
0.5031,0.919929912,8,"TGFb",-0.0834577944497891,-1
0.3879,0.972423081,7,"TGFb",-0.0279643007050416,-1
0.6179,0.969030119,8,"TGFb",-0.031459585015084,-1
0.6823,1e-04,11,"TGFb",-9.21034037197618,-10
