Boolean,JSD,heatmap,data
 ,E-cad-E-cad_0-1,miR200-E-cad_0-1,E-cad-ZEB_2-1,I-E-cad_0-1,ZEB-E-cad_2-1,SNAIL-NRF2_0-1,Keap1-NRF2_2-0,ZEB-ZEB_1-2,SNAIL-ZEB_1-2,miR200-Keap1_2-1,miR200-ZEB_2-1,ZEB-miR200_2-0,ZEB-miR34_2-1,SNAIL-SNAIL_2-1,E-cad-SNAIL_0-1,miR200-miR200_0-1,WT,SNAIL-ZEB_0-1,SNAIL-miR34_2-0,I-SNAIL_1-2,I-ZEB_0-1,Keap1-NRF2_2-1,E-cad-NRF2_2-0,E-cad-NRF2_2-1,E-cad-E-cad_0-2,E-cad-I_0-1,E-cad-I_0-2,NRF2-ZEB_0-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-miR34_2-1,ZEB-E-cad_2-0,ZEB-miR200_2-1,ZEB-miR34_2-0,ZEB-ZEB_1-0,E-cad-Keap1_0-1,E-cad-Keap1_0-2,E-cad-miR34_0-1,E-cad-miR34_0-2,E-cad-miR200_0-1,E-cad-miR200_0-2,E-cad-SNAIL_0-2,E-cad-ZEB_2-0,I-E-cad_0-2,I-I_0-1,I-Keap1_0-1,I-Keap1_0-2,I-miR200_0-1,I-miR34_0-2,I-NRF2_0-1,I-miR200_0-2,I-miR34_0-1,I-NRF2_0-2,I-SNAIL_0-1,I-SNAIL_0-2,I-ZEB_0-2,Keap1-E-cad_0-1,Keap1-E-cad_0-2,Keap1-I_0-1,Keap1-I_0-2,Keap1-Keap1_0-1,Keap1-Keap1_0-2,Keap1-miR200_0-1,Keap1-miR34_0-2,Keap1-miR200_0-2,Keap1-miR34_0-1,NRF2-SNAIL_2-1,Keap1-SNAIL_0-1,Keap1-SNAIL_0-2,Keap1-ZEB_0-1,Keap1-ZEB_0-2,miR34-E-cad_0-1,miR34-E-cad_0-2,miR34-I_0-1,miR34-Keap1_0-1,miR34-Keap1_0-2,miR34-miR200_0-1,miR34-miR34_0-2,miR34-miR200_0-2,miR34-miR34_0-1,miR34-NRF2_0-1,miR34-NRF2_0-2,miR34-I_0-2,miR34-SNAIL_2-0,miR34-SNAIL_2-1,miR34-ZEB_0-1,miR34-ZEB_0-2,NRF2-E-cad_0-1,NRF2-E-cad_0-2,NRF2-I_0-1,miR200-E-cad_0-2,miR200-I_0-1,miR200-I_0-2,miR200-Keap1_2-0,miR200-ZEB_2-0,miR200-miR34_0-2,miR200-miR34_0-1,miR200-miR200_0-2,miR200-NRF2_0-1,miR200-NRF2_0-2,miR200-SNAIL_0-1,miR200-SNAIL_0-2,NRF2-I_0-2,NRF2-Keap1_0-1,NRF2-Keap1_0-2,NRF2-miR200_0-1,NRF2-miR34_0-2,NRF2-NRF2_0-1,NRF2-miR200_0-2,NRF2-miR34_0-1,NRF2-NRF2_0-2,NRF2-SNAIL_2-0,SNAIL-E-cad_0-1,NRF2-ZEB_0-2,SNAIL-E-cad_0-2,SNAIL-I_0-1,SNAIL-I_0-2,SNAIL-Keap1_0-1,SNAIL-Keap1_0-2,SNAIL-NRF2_0-2,SNAIL-SNAIL_2-0,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0
miR34-ZEB_0-2,0.06246133916417267,0.024758060175742974,0.049376628176485984,0.05335054611613274,0.6351286162366039,0.03170451716719719,0.08621784332158816,0.07447000341113694,0.050095339116676685,0.41349545646128893,0.10184969878663333,0.07645897709929722,0.34291118943016835,0.05957446530471199,0.03619198747258842,0.019579674905119998,0.006058371263522848,0.00546148529390866,0.014918130876251939,0.0063372059519708835,0.00778062669183064,0.10508418787262065,0.066362333022522,0.13237576839309112,0.04954539252424385,0.02404775165904796,0.010129888350545721,0.01986457634694721,0.03076509794875959,0.09800633158149466,0.05959527987906609,0.12854753614267395,0.3021371810953466,0.09393398272603588,0.017120269264164288,0.10414116107526278,0.019780210350234084,0.012654621234281892,0.06763201841836439,0.018068492367262386,0.05054739208685663,0.015290076824704625,0.01250146156586163,0.029128585954945906,0.015291007482384461,0.013702419721996229,0.020926928982289147,0.016736160643907365,0.017631456137749087,0.010533886175516987,0.010167035579807051,0.017433631137853095,0.01277250107541936,0.007492735371985186,0.0068447297425709075,0.009257635934902433,0.13837766314323044,0.0161299575219267,0.015058066936787979,0.022477861312384204,0.0238917161519365,0.03222661722470079,0.042763955032417936,0.014684449918925004,0.01723784527019514,0.0657118884347978,0.028436080328954543,0.01838189103104728,0.022948824318305076,0.006424230145208813,0.022890158541571753,0.021301680012851473,0.1807634328065913,0.023107216182326466,0.10660182902408491,0.01821538897909493,0.0156393121159972,0.030058329129913176,0.06562022992756986,0.020230377977204568,0.05153222265310986,0.06087581155801795,0.01633367595638511,0.33914225197698433,0.06535986372769301,0.04750982195661699,0.0,0.03436804703553524,0.10770444434509374,0.014188195937621755,0.18484220829130615,0.02471857819027485,0.017130136994707577,0.6129196591354136,0.01914186378514955,0.07010612493491422,0.017433109924877337,0.04171434835561767,0.059760269598149826,0.0661341219525429,0.03137548359799537,0.021963157193290027,0.012457913942620427,0.019767951951023845,0.05429821171314353,0.03952735688839551,0.020015725192112577,0.01356631477862692,0.027259977210404723,0.04686077683243232,0.015056111528991892,0.011462088072888114,0.14976695823359742,0.01288440606637968,0.021411538302094593,0.015189200960136394,0.00881434356463029,0.018030940522639878,0.05545391732520438,0.03267411660922583,0.023507928189859563,0.02502541050419839,0.6880018024729073
NRF2-E-cad_0-1,0.04973540570434393,0.03822474640772923,0.024227032952961976,0.03379231601502939,0.5166595653144002,0.04941802900075054,0.11456112489740522,0.04278713794463221,0.06580752146021815,0.4511506111646799,0.08868288930294724,0.09713004448553018,0.3161208390915001,0.07817887385139391,0.04176060464927649,0.03946930303594176,0.028759770961476222,0.030489688961513613,0.050091936757130244,0.02879742700052737,0.03177755615870285,0.11964501376126507,0.08322265564981651,0.14406317731936197,0.02766264144266487,0.037225770004059446,0.033221473990157804,0.047496917378784975,0.05431940599084849,0.12026768228601419,0.07831516896775906,0.06741347375973138,0.3032539340069387,0.09353386107386757,0.023015446915922708,0.1321828112004279,0.032253143668202304,0.04116283120023789,0.07397779420173488,0.039221877481222425,0.07389303593328972,0.041284722135339416,0.024983773090629626,0.022432258979710795,0.029358180378701755,0.038353090466969476,0.04536365466042065,0.04175397678800491,0.03462495241502336,0.03085207528464683,0.03492913940574934,0.03845009752405425,0.04075884649574625,0.030075172605070383,0.02930390526007144,0.03179383820295997,0.10290354505001921,0.023398289475497137,0.036398623461290455,0.038719751528046686,0.04828489821943242,0.05637780751842272,0.06488918608705643,0.037213468499889185,0.03828497396981162,0.07528123851782179,0.037849971838492175,0.03893695287110386,0.03886392306438656,0.02915161650708943,0.03954199368821982,0.032318718418269186,0.13009665929664863,0.037491884869501044,0.13710735748442235,0.04114582370773699,0.03747222093719221,0.04914188286069912,0.08980892611976371,0.033798434505063646,0.07988122912304207,0.07552566899746714,0.0359813973348546,0.33819026133498487,0.07288481239075881,0.042026368539583116,0.03436804703553524,0.0,0.09804228486150489,0.028728463163113817,0.1344311439485689,0.04161459712688253,0.04155838462882898,0.5934916689477279,0.03577504706521975,0.08189242364423831,0.037653075995224036,0.06905644860056012,0.08155826438228778,0.0844106705143001,0.045016573402795496,0.04580083560439224,0.03554636435825055,0.03770061279021236,0.08416652158122429,0.06727876264796828,0.038721100543358325,0.04175491683405212,0.04093465690546763,0.056496328025391736,0.03788680347983183,0.02754857701455726,0.10846693326587845,0.02139151936526961,0.025277001726768597,0.03413373729517355,0.032102877581786135,0.044408391875947376,0.08013525689048129,0.060672709571131384,0.04409116941589063,0.04236288947356619,0.6500988751508896
NRF2-E-cad_0-2,0.04324479146929751,0.1220154661657315,0.10497481595387687,0.042396484817869645,0.3824360461105052,0.12025816941940752,0.14402640357390573,0.09574019730566055,0.10087745602201201,0.42969751754328733,0.11454692071263807,0.12822542259413688,0.3361898598432016,0.14238334090411878,0.09264544813892536,0.10761428805994055,0.09354466694657518,0.1063829285333134,0.12553466227374593,0.0962390997260098,0.09264249291127272,0.15946187613107796,0.18556006585717522,0.26051417111716835,0.06747354818962266,0.08797068569033337,0.11322723280049404,0.09418595483160602,0.12382304362018175,0.1723493263756305,0.15675118924119025,0.14819958971976338,0.29006128293268263,0.1514756182006897,0.0902769888560923,0.15462590692598144,0.12634409769965793,0.12526513854566274,0.129142486217394,0.12638531668425543,0.11953328955856447,0.1169034693958256,0.10762291725834709,0.048412307438172444,0.09629187877514733,0.1038942608684409,0.1105005238243385,0.10688672199847539,0.10772368793347878,0.10886388252689652,0.09676195225814282,0.1092938707827632,0.10703917476342034,0.10533876934958901,0.09463517309741243,0.09397769379897139,0.03286690192251887,0.10322639352936204,0.10397576768556588,0.10090414607726922,0.12127859628917093,0.10267763673064897,0.12569896370504458,0.09774724425976838,0.09995887356178934,0.14224003481203837,0.1289092887842595,0.11126013890200404,0.09862901508308716,0.10875526538508527,0.0842725232746665,0.1062981548280271,0.050077972737150964,0.09520810408531105,0.17526866787882717,0.11287044347173283,0.11436981654713896,0.11509566388262576,0.13977856822667564,0.10175820136705938,0.16524006281471298,0.13309568355899132,0.1117237443925069,0.36130695057494744,0.11999529150347946,0.08991536991706457,0.10770444434509374,0.09804228486150487,0.0,0.1021235896641749,0.06103634051513554,0.10453083382620543,0.10667980917759676,0.6046074602319133,0.09018920684221463,0.1456632757147847,0.10694640567211947,0.12589190928504865,0.17407383558904432,0.13061049266373875,0.1019446280520746,0.11350002879376955,0.09267431819835827,0.11402355894757243,0.13450561334375638,0.12155203344329762,0.11604907645781055,0.1132197451702121,0.11279820361376092,0.11830847023319624,0.1166962442488511,0.11391992059352701,0.033596375987774915,0.10667871866403919,0.11046329371875084,0.10068161169035686,0.10015568260414538,0.11267474896627566,0.14235272698932677,0.13193166792256963,0.11269293322542964,0.09198734252851562,0.6803884775618125
NRF2-I_0-1,0.0572748661641862,0.025324809616508175,0.0396683844540127,0.053811856883182185,0.6082675689889716,0.0206473983880602,0.06901827125104125,0.06417957205070463,0.051597061249443354,0.42668544816808707,0.09125396872257974,0.08443314941196087,0.3316175799170371,0.06334393945361497,0.0341839218461822,0.02477841210392423,0.009869501713168846,0.010097415506334095,0.02548338623080184,0.011255826740856987,0.009305823313558984,0.08766677156235266,0.08257537622352343,0.1559867603210114,0.04719213935062805,0.024695256137128495,0.012405123737572049,0.020819638623791402,0.030320369426603794,0.09975379992818043,0.0640826574716896,0.10173595994703409,0.30998948318402025,0.09210529099056713,0.015536821665701889,0.10406360770524561,0.023392737846601917,0.021419498727455414,0.06796942903307951,0.02326370499254123,0.06174229664870035,0.014688923778313543,0.013653895779989145,0.026781569549636612,0.008880900537845097,0.020295441306331298,0.024821566297339615,0.023757324026846632,0.020462021053130542,0.00923989530622464,0.01660047527832804,0.022000273472102025,0.02137179244169852,0.013395545081036993,0.010086233547192935,0.01289184786308745,0.1399871424650881,0.014554813247320839,0.01622375787439338,0.013411152302708111,0.03514092831301847,0.03009491983863137,0.049256374877688,0.018051277235781663,0.018913583273047926,0.06316249134336499,0.014144132146093814,0.021368747884670886,0.017882674906504588,0.011314614237381424,0.020308287726247598,0.02254008158619021,0.17616125819131898,0.021793020805802706,0.10961038709784782,0.025779305611642444,0.025172802098892524,0.03711223660825293,0.07513515676764103,0.02072101983091621,0.07398062656961979,0.043511631687172994,0.017247139410361656,0.33499917701280235,0.06553436850376171,0.03708694277865446,0.014188195937621755,0.028728463163113796,0.10212358966417492,0.0,0.1823441161784728,0.023391062422668783,0.01815315812204967,0.6201528749339963,0.02277136522251972,0.0705923184241702,0.020869372102429055,0.05189885777503184,0.07967733380983313,0.05342813924414143,0.028492552099407646,0.024920443232499673,0.02113172712242258,0.019767606361605676,0.06795006130697626,0.05320386939683692,0.020828922038356422,0.025432740178273718,0.02526250911615885,0.05040703061693665,0.012282153612222065,0.008775121118376509,0.1481410956491666,0.01490945209092652,0.01643319865406364,0.013567943393650864,0.010719137443230945,0.030496395652208297,0.058730785974987446,0.04912750980669288,0.030901739958613172,0.02295248321519352,0.6769065377826731
miR200-E-cad_0-2,0.11233777512027852,0.2175222892426546,0.13611884019875675,0.08039564354607266,0.23179005700378633,0.21690636001895863,0.2681596520965664,0.1201220521773976,0.16999764833634184,0.4658378215487645,0.14468945149685888,0.17748287093046247,0.36333687485458377,0.1882451362499405,0.15163273016543724,0.17327413834705618,0.16848601759067758,0.1817389884892046,0.2080527626719386,0.16688430286691908,0.1708208848395931,0.2849847847456912,0.1828242550052606,0.2290755751831106,0.0750165180969798,0.15693012497308056,0.19539240352237197,0.17053671459206032,0.21100637704188654,0.25131217035056425,0.23667067953116872,0.13485544389478538,0.29726412084316417,0.20639581115804842,0.15699282363352507,0.22188412717919043,0.18715169754847466,0.20236575727449616,0.18466241656928922,0.20654316746176055,0.16231718721458235,0.20267070241002655,0.17725262996612268,0.10124870033417258,0.16574644524576504,0.17004490087117125,0.18167939960532878,0.17651276719843914,0.17767848137411307,0.17572746037666126,0.1670663567668722,0.18116453138201094,0.16357134332285134,0.17689417388591547,0.1727781675167712,0.1689212991924903,0.017655239256759415,0.1891821051497911,0.17239032244126062,0.1722706247630792,0.1732335731277117,0.1889279074607865,0.19528343357337713,0.17057899157668005,0.16501038501537868,0.20678933086288037,0.218398572546249,0.17252122720625884,0.17538297672286107,0.1850740339406583,0.15273931184427275,0.19302095934466745,0.010582537679209757,0.16936705359353327,0.25468205752062134,0.16833034174246903,0.18216147384385434,0.18515190691662814,0.1996731672331426,0.16769764392077363,0.17848214728912135,0.2465129463885748,0.17664417032930266,0.430234781311863,0.19088423055528836,0.13845077746486234,0.1848422082913062,0.1344311439485689,0.061036340515135554,0.18234411617847276,0.0,0.172234854487143,0.1816391882553549,0.5743694022577686,0.15052359060676102,0.2061749966665719,0.1737493566814649,0.1921593932231616,0.17509452037818107,0.24994865709178027,0.1701630435933269,0.1837084890769911,0.15701415756449225,0.19887239946805252,0.18800830359431492,0.16623634496264594,0.19280919045744804,0.16884944988714032,0.1999442505784293,0.17560307914244366,0.1870772354541542,0.19706448138869326,0.03188076092116392,0.1650727137141554,0.19924763114426536,0.16842654700439497,0.17902355079714216,0.16486159843510872,0.22974010536139058,0.16225575415639187,0.16967342998990326,0.16268164098667498,0.6850184706150222
miR200-I_0-1,0.05953708379008009,0.032972226491865875,0.043594973442266885,0.052794396601659674,0.5917513372183285,0.030516499970085174,0.07845288515361344,0.06251638553994941,0.023530503335219246,0.3707861736639445,0.0634722386022574,0.07254010162396848,0.2746391812743465,0.0952317153478267,0.010232842057944645,0.030626647574930076,0.01639408316722621,0.0279481395227558,0.039023544325107164,0.016944542805899694,0.02135552763460004,0.0881655468702974,0.08429639148822726,0.1583187139847516,0.05777076243405356,0.00806206718250825,0.04219693690277394,0.013753528897864797,0.03478152786242002,0.07449583111490735,0.05376582697095558,0.13731611305550323,0.256133366373357,0.07139880936363413,0.027134633998417645,0.08680998825550393,0.03669676633836511,0.037668976091600026,0.049823118355992575,0.0343121414466689,0.04498299792915055,0.05326976413916404,0.02866723015596013,0.037295194480067996,0.020716385404239694,0.019365115948543524,0.023693731144654083,0.018598072235196203,0.02182416207120802,0.017184151151464763,0.020258278540342973,0.019225108220225207,0.021321601476391068,0.02288284381528221,0.017327894549431972,0.01327228981283447,0.13226076170888876,0.025375503233166407,0.04038275527076565,0.007113336797894576,0.032311879174886,0.03091679168077259,0.037251464412522875,0.02951148289273659,0.023811892601736558,0.04546502263141396,0.047085259032444766,0.0467921178506264,0.005746254209559884,0.02268617993630425,0.015013424772320228,0.03252023603084915,0.16585139637845098,0.007090133355114837,0.09061380065866931,0.03546537098226737,0.03960917166352375,0.03093750502590415,0.04914123860388227,0.02121715819729947,0.06673247095352021,0.0508975933482483,0.04215425488541097,0.2579362996738501,0.0225082773196235,0.025164432917174358,0.024718578190274836,0.04161459712688255,0.1045308338262054,0.023391062422668755,0.17223485448714299,0.0,0.049198932734302786,0.5731875978014254,0.01983194860286079,0.04744225327331593,0.03594955574370401,0.039780936759004154,0.07540944951064885,0.05733895195967907,0.004147431926230373,0.060925859254638254,0.019206322517918945,0.02799698209716949,0.059975002528498966,0.045486120283275144,0.02753573586047486,0.02053240987988271,0.02659896329114327,0.042315496168700166,0.025319035351220494,0.02991952012227319,0.13727967477248154,0.027037265085831357,0.03731689494686083,0.031368460666486485,0.012707423430827614,0.030732583816074008,0.05647253058712783,0.04472736266556532,0.04647380733015333,0.01250353472934238,0.6393377108632208
miR200-I_0-2,0.0676673967407532,0.038718196846932416,0.048113415883152995,0.06271341509825269,0.617528694652282,0.04713802566175933,0.08929464300615189,0.0727528753989679,0.0703541679800325,0.45720278908263334,0.10523676841575248,0.0855498319173659,0.35663280856570745,0.03364065352216446,0.05449966523877836,0.030498742596074338,0.01466646330514958,0.012499660790220898,0.03645112109683556,0.017109713470258633,0.011494191228476745,0.12050068754143187,0.07133599108427349,0.13416130589471875,0.04985730495763991,0.039026610960217326,0.008667325352817005,0.030820513987920337,0.0484552091312911,0.13930706114690686,0.09413629184756081,0.10867595240296381,0.32897490953733405,0.10164157146823254,0.020065733597469944,0.12085771676307336,0.028403961073440162,0.02813055104533722,0.0757843877794154,0.03411010902847877,0.06930746505644694,0.00875855013988048,0.015169971340175972,0.036682118352530976,0.017284130928807387,0.028428739287276232,0.03648943983714294,0.03726670944120407,0.02757508611315057,0.019243864474602936,0.0197645791168207,0.033640474394673936,0.01968202775945581,0.015924356629476315,0.01520570364177282,0.01995132445715954,0.14298776117171186,0.028394389161590147,0.004135116962876567,0.037872486784955625,0.04293588661421746,0.03943540078399794,0.06480066993465705,0.014726743707405997,0.025284920844132898,0.08726059700834256,0.03522171459576563,0.009467320927544702,0.04637520875637086,0.01607465872518041,0.029712686506065754,0.03556417337373219,0.17605520074677333,0.044410415724811116,0.13436711262305526,0.02109563624634521,0.023595420336232218,0.04482505889861832,0.0962490080520344,0.02761833762403921,0.061362783047854974,0.07717946620814603,0.010929665949428626,0.3909812565489049,0.10328947506726191,0.04821256024052087,0.017130136994707588,0.041558384628829007,0.10667980917759667,0.018153158122049682,0.18163918825535486,0.049198932734302744,0.0,0.6445619997778234,0.0281730291352671,0.09477222876749154,0.020726951135170205,0.06208372714610769,0.06860225621867383,0.08231663288585625,0.05932309702017517,0.0047688385669026456,0.01745112781461406,0.035433217653568404,0.07089062489312423,0.05455262905467438,0.03677315990045328,0.027893513066010206,0.04488024940674265,0.0504340662580848,0.019848751275679817,0.023825106586079232,0.15448679591139938,0.018981415128842882,0.03370374405728894,0.008425907248995751,0.026726250276150512,0.0315237966118034,0.07744565596492432,0.0357965495250409,0.017522711906148698,0.03609860341499647,0.7018280323434867
miR200-Keap1_2-0,0.5942841331887869,0.6050776479732385,0.5945153961089097,0.5779486174926992,0.6843105272305832,0.6051855021182104,0.6190856457811176,0.5841647139863688,0.5578367046165325,0.25092560982401085,0.5000130572627721,0.5103319561869631,0.6303874684627944,0.6282643805877488,0.5894846970611595,0.6545447755356547,0.6068234008977833,0.6250044340749125,0.6224643631277884,0.6086488974091531,0.6090540061937024,0.5956638165829842,0.6365169832027309,0.6632455725890409,0.5965083779238118,0.586502301381512,0.638874191879436,0.575031748010755,0.5720601829689366,0.5475266266474315,0.6248632909413342,0.6290034410258408,0.4740713614212816,0.6142767800847415,0.6148293342616491,0.4240605840302135,0.6666884795517474,0.6268401778553321,0.6056262080231077,0.6628486105424182,0.5251251711643523,0.6440240476796223,0.6285249782523079,0.597332503973262,0.6194590669874236,0.5532911644775559,0.528642555694522,0.5968682136913523,0.6085570120682329,0.6130542557117724,0.608121085708344,0.6086312971986809,0.605948286700867,0.6045694292374151,0.6102492314079311,0.5976721327000998,0.5901244233833594,0.6051607816510383,0.6376241011100552,0.5863193347901863,0.5510846211302816,0.5217990782068229,0.542807498938159,0.6303952734763102,0.6398374430301457,0.5782168786283903,0.6213428720632787,0.6490302307600723,0.5707858428206476,0.6407164223292164,0.5641459239598727,0.6085066818145888,0.5921456507272206,0.606406506670826,0.414228082908561,0.6629390337206187,0.6673943547881087,0.6067702882104564,0.5037786824980113,0.604101329232277,0.6173023074296853,0.618827957559738,0.6331168383089143,0.6385263999240165,0.5742861212591797,0.5820786102398825,0.612919659135413,0.593491668947728,0.6046074602319129,0.6201528749339964,0.5743694022577683,0.5731875978014256,0.6445619997778234,0.0,0.5609424275454695,0.5801393448554892,0.6290508781405793,0.5196150593933482,0.6234786120127017,0.5945071778645628,0.5619906963884789,0.6464505968624804,0.6042906719858314,0.5544619793938809,0.5163982934209852,0.591261557543051,0.6123220208705735,0.6119483018502682,0.5896692149313261,0.6251851610467325,0.6094574093362536,0.6157019604486568,0.5930987929886671,0.6203151021751807,0.6188739489685363,0.6231854830242998,0.6091899953633872,0.5985725134463431,0.511324597923126,0.6198382394800799,0.6102859449812139,0.5853930765421176,0.617303404849306
miR200-ZEB_2-0,0.04943750529854947,0.0338385867239733,0.03165873217804454,0.04234871358292397,0.567646390023234,0.033125587662624426,0.08424727018243605,0.0452226730637989,0.02251039975446973,0.3703919219782431,0.04495405700116942,0.05324554542935107,0.28785447309381973,0.05261461276866489,0.02198115094790932,0.020292685204760644,0.01086747189112647,0.022373396765340718,0.038137807375114255,0.01035348841256635,0.01655583555660748,0.09604805133793,0.07716859792337578,0.14907029875960023,0.044375084934117494,0.017042143578226466,0.025381065390707447,0.010565955490731232,0.045702726828286355,0.09305383268995306,0.06774160456239336,0.11461244002206711,0.23517693798064498,0.07411745018235064,0.021603117096392368,0.07758861517256946,0.037189514948580214,0.028502894308121862,0.050872432455056044,0.03450915077503618,0.03156702900619921,0.03590547685495432,0.02361631056418846,0.023746282832301208,0.014940359835247777,0.010844873050393592,0.020935761063702957,0.015844516204420546,0.015359270606181457,0.014339544967557327,0.011018283177400131,0.017523126977711162,0.017183578379481527,0.013043183025494561,0.014508787027620774,0.009848354095036337,0.11217167719795755,0.023861728655501083,0.02162922122039788,0.018348953045235115,0.020620423761424228,0.030572824052908478,0.03611009001272547,0.019901027229194096,0.016910988115933175,0.05274977198329031,0.0405460595897959,0.02259511802166967,0.020230784091404594,0.023087122303378005,0.00713480089977318,0.028797753975794833,0.14977712219443803,0.01959301650312223,0.09190803726341576,0.025611463380042478,0.025008577029004393,0.03080976881923162,0.04955393399562348,0.016313329469179915,0.05914706411773846,0.05753981391084814,0.02097493015163345,0.3155314984697813,0.05153911353332888,0.017950227946826672,0.019141863785149524,0.035775047065219764,0.0901892068422146,0.02277136522251972,0.15052359060676104,0.01983194860286079,0.028173029135267067,0.5609424275454695,0.0,0.055678591081484805,0.021533526432456297,0.03625835424809086,0.06795077712313333,0.05996147922355927,0.02375503404558553,0.0319899055152934,0.013129083022013703,0.027820146564773024,0.04525877942584243,0.027233837452776806,0.028708380478300374,0.01739240888438777,0.03177529236743615,0.036181522269166703,0.022477322553749682,0.02490155061541712,0.12221354798021844,0.019633306366826232,0.03285322203448268,0.01842533559784426,0.01816133918248934,0.01572077040438747,0.05970375141777834,0.039799242057254054,0.02065003822184566,0.009446445366759445,0.6409012831152869
miR200-miR34_0-2,0.09923668153897444,0.07404317571966453,0.07583813058743047,0.08969271467245052,0.5993664029490084,0.06833438254444948,0.11948705181660511,0.09041260241542456,0.051514521622570905,0.38590395657329357,0.0959381036291165,0.12151877659895369,0.14070947973325493,0.1301324389269431,0.053489301278536065,0.06098142901521149,0.05846452440397212,0.07565545300780266,0.09988836151183025,0.05742896030135209,0.06591927608708642,0.12694199214173552,0.11970197499017579,0.19392457280461556,0.0954295592169546,0.05550525196998911,0.08325100782781544,0.052951289068402296,0.05642279639498675,0.07840125938123987,0.032707205029007924,0.17008781386633537,0.2784422128633113,0.028659017431501357,0.06728705755764244,0.13189836687854062,0.07342555027601805,0.08079511047252272,0.023599758507407115,0.06527396159952847,0.08846338505403759,0.09559170999498115,0.06944314002279381,0.07579656992944644,0.06554057904040195,0.060761193202369515,0.0669588697514587,0.05299160793543532,0.03683155377142751,0.05910504638775277,0.06262431337308721,0.025594410519922194,0.06312241446373308,0.06210646431361166,0.05988870683222476,0.055655596074262126,0.16704555023869017,0.06287896296681203,0.08267356616257729,0.050911557254889855,0.06924118440343612,0.0775199777351612,0.07953092622610944,0.07974367467686304,0.06019079115291466,0.005495783262947933,0.08102841035404063,0.09036165247777897,0.047659640471513776,0.06225339791268417,0.057919518917335405,0.07681643004072394,0.1925476295781382,0.0492668807324037,0.1242592276366543,0.07784697433916776,0.08123709780691045,0.022071370512452677,0.06883223814847618,0.04368431416990237,0.10448267903002645,0.0854473500024702,0.08075548559393737,0.19454816580556838,0.050852520391354905,0.056890575274529606,0.07010612493491424,0.08189242364423827,0.1456632757147846,0.07059231842417016,0.2061749966665719,0.04744225327331587,0.09477222876749158,0.5801393448554895,0.05567859108148482,0.0,0.08609075973230604,0.08075842007705136,0.11444353916517472,0.09321446148354542,0.048062053554030114,0.10347695262574921,0.060638713204983444,0.06682116708433183,0.1011749050238209,0.0838050814364362,0.04024196531257872,0.06093609847840057,0.06156977434850907,0.046985249447412614,0.0657474262071051,0.06598353581876801,0.16717132593368794,0.06824708100588431,0.08044467227420238,0.07201137175339536,0.05379149500713622,0.07385822342095696,0.09145312731690602,0.08708152930384588,0.08319388564579404,0.04815596116447592,0.628539094700667
miR200-miR34_0-1,0.06124796175352945,0.03520844158959173,0.044761962178451145,0.053653330248381606,0.5970422685992631,0.036318877673378464,0.08804663824195173,0.06505853825024513,0.053148080150906524,0.44030260067804994,0.08947921035452767,0.09035857503382212,0.3405070786463321,0.05004328612552833,0.0389565806153907,0.026871849097220964,0.013572367205112883,0.016989368476004144,0.039083241694877036,0.01283746870774305,0.01697001741860648,0.10570441843257666,0.07451988005695169,0.1431873253300194,0.049425722568175345,0.03238291114887578,0.01858627893911524,0.02307398626755513,0.04956654400640119,0.13248793708201212,0.08248595595931782,0.11077156503663096,0.3123806448121865,0.09050117999119131,0.022835714378599537,0.11350877263428977,0.03188253383995625,0.015597113883375195,0.06956860403759958,0.030743927050853687,0.0617539953456884,0.026088962730596646,0.023533661912041044,0.03022811622382499,0.017105565605154843,0.02372625831495155,0.035320058085332603,0.030406237052741928,0.019104967435438925,0.0158545346394679,0.019051698130857664,0.027737847545510983,0.019877385950562286,0.012410032183352382,0.01637104257138643,0.01708587091089584,0.13209427956110123,0.024990600841573785,0.016092776222185936,0.02925208497695472,0.03602307053323846,0.042476918877874595,0.053787778537576214,0.009449481999323453,0.02627918444481694,0.08235477300651317,0.03657284080205113,0.015462479217399936,0.03428383091441667,0.017673101299639886,0.024572549142587122,0.0326228001760559,0.1707004273549639,0.032523216565322685,0.1294387314046694,0.020935376492933942,0.020195863003214055,0.04152009666509485,0.08893844245238545,0.015053515026930423,0.06328024025726069,0.06531090658615371,0.017128095955926223,0.35615727260692875,0.08018623234494943,0.03849321984913102,0.01743310992487733,0.03765307599522404,0.10694640567211947,0.020869372102429035,0.17374935668146496,0.03594955574370404,0.02072695113517022,0.6290508781405785,0.02153352643245631,0.0860907597323061,0.0,0.05821323906229808,0.07099493639866072,0.07057404984069518,0.04304833367913898,0.02292756837117763,0.017205470387079133,0.03262789204319264,0.06908094102879232,0.05035076008541298,0.035949801917975824,0.021081092171992624,0.039933134103062595,0.036465210609475565,0.020793625243783212,0.02079674414871812,0.1429536099681088,0.02020600602082407,0.034247716831621186,0.01734954000914169,0.02230167177558237,0.023662396614298073,0.07537260389872086,0.04132880578509956,0.021758290238171878,0.02561871265865032,0.6774872831300051
