Boolean,JSD,heatmap,data
 ,SNAIL-miR145_0-1,Oct4-miR145_2-0,miR200-SNAIL_0-1,miR145-Oct4_2-0,miR145-Oct4_2-1,miR145-ZEB_2-0,miR145-ZEB_2-1,Oct4-miR200_0-1,SNAIL-Oct4_0-1,WT,ZEB-miR200_2-1,ZEB-ZEB_1-0,Oct4-miR200_1-2,Oct4-Oct4_0-1,ZEB-miR145_2-0,ZEB-miR145_2-1,ZEB-ZEB_1-2,miR200-miR145_0-1,Oct4-miR145_2-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-ZEB_1-2,miR145-SNAIL_0-1,SNAIL-Oct4_0-2,Oct4-miR200_1-0,SNAIL-miR145_0-2,ZEB-miR200_2-0,SNAIL-SNAIL_0-1,miR145-SNAIL_0-2,Oct4-miR200_0-2,Oct4-SNAIL_0-1,SNAIL-ZEB_0-1,Oct4-ZEB_0-1,Oct4-SNAIL_0-2,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0,miR200-ZEB_2-0,miR200-miR200_0-2,miR200-Oct4_0-1,miR200-SNAIL_0-2,miR200-miR145_0-2,miR200-Oct4_0-2,miR200-miR200_0-1,miR145-miR145_0-1,miR145-miR145_0-2,miR200-ZEB_2-1,Oct4-Oct4_0-2,Oct4-ZEB_0-2,miR145-miR200_0-1,miR145-miR200_0-2
SNAIL-ZEB_0-2,0.013970971400106568,0.03394925626514647,0.005566581618911772,0.12069869187443655,0.3029791502813557,0.019504829786442697,0.07215843713533455,0.01466697763625794,0.004485361625352929,0.001599119015087271,0.12104258106876511,0.004718202340787401,0.10755419864978405,0.01711559458502329,0.07217659614603407,0.226305947241419,0.03358500058091239,0.023434105623965334,0.0517650788393985,0.006906469515788171,0.0009131988858302542,0.001611679769831855,0.02918816777914965,0.023572641181686657,0.06294651851514667,0.0038593039337836144,0.14571523015872054,0.01019340246164457,0.02888121868317116,0.028805807624374555,0.02331130679741643,0.0048733627771100005,0.007810358257757181,0.021577735190969283,0.0,0.0011102782006045726,0.00608515784872449,0.003064731483978887,0.0774691879520162,0.016154652102282917,0.04298414489513674,0.024134514645970634,0.004875480354215664,0.013309875026365388,0.03320198094157523,0.02344179810871408,0.02747494514669159,0.01463432714590323,0.03811389130470756,0.02595225256147964
SNAIL-ZEB_1-0,0.016917605380709848,0.030794006093595304,0.008393949862877352,0.11746729226989264,0.3014524054025144,0.01972140564647005,0.0769973884191589,0.014604609779123423,0.004755874435207319,0.0019079476304684692,0.12685099100664549,0.0066383641679349705,0.10733528317593588,0.019541362456594765,0.07602817730946432,0.23400580050260777,0.039081697399184906,0.022427630932886362,0.0497093312365837,0.008146826547886349,0.0019861329552933156,0.003153801942285925,0.03379799893082725,0.02431323422618315,0.06384147589174541,0.0033822499987791964,0.15053711922535007,0.012622526148734084,0.027695605223964786,0.029394182992755584,0.024050430970654527,0.004889323429313741,0.0073851753942952205,0.025670618658640426,0.0011102782006045735,0.0,0.007183112883950081,0.004132843529153769,0.08095756333906912,0.01619382454934944,0.046717406341741124,0.022715108185229684,0.004454455153982314,0.015961807923582923,0.031615857977473225,0.026733809614256997,0.02621549033136726,0.01702253976040884,0.036596879665254455,0.028907273416920384
miR200-ZEB_2-0,0.02927586031824668,0.036542287387188226,0.00453562928306196,0.15253727658811184,0.35771942645034177,0.04280516474909553,0.10988557242803519,0.019447509147347636,0.013686043330667624,0.008937543930831163,0.11327689328851479,0.017199082046472094,0.11512237223867723,0.03203224233307101,0.10335660671539884,0.2728592678026316,0.04758775880771053,0.022748259450371927,0.06881373297213533,0.017407227075377042,0.005755707837637073,0.005148011094412005,0.048394835596575,0.04386475472705396,0.07636966143773864,0.010276301369928777,0.15618357058929333,0.021748427515726115,0.031983132000592426,0.03611479974422622,0.024065044300260324,0.013873722540072634,0.0022087895456568726,0.03888162434911809,0.006085157848724484,0.007183112883950086,0.0,0.004374350841735999,0.10562403857979138,0.03277540751311267,0.06381401863630203,0.015109224107547335,0.0154121792030315,0.021243127736954578,0.053479910539957945,0.01182026542556481,0.04065056564579235,0.03602102774516397,0.045623274757945004,0.03051247026658581
miR200-miR200_0-2,0.022215315405899144,0.03143952891272627,0.005424361346406244,0.12306316207360246,0.3141828117790678,0.028008315920213543,0.08202017185469757,0.019156639561516635,0.00717531110899325,0.005524555111741288,0.11415154557420998,0.009590681758249744,0.10558804859688553,0.021722359204136225,0.08500896493527998,0.24615991692367067,0.03521513169416558,0.02069106482308103,0.051766662696645996,0.015358823514549588,0.0025220336702322472,0.0025261780068760345,0.03869932006108003,0.029414792554714617,0.06764502760318039,0.007033255014441827,0.15195534020096452,0.018172496880392228,0.030934069480163008,0.029428689536240886,0.025443881272496166,0.00946713263046357,0.008142117308909576,0.03188109088880406,0.0030647314839788867,0.004132843529153769,0.004374350841736003,0.0,0.08488410091368104,0.02759538563618167,0.055378597156350066,0.017585096725176726,0.011158303767716787,0.02021991630207815,0.03821964350776927,0.018619936811187655,0.029373396042834114,0.022523858236114545,0.038931316674384785,0.03106905024912199
miR200-Oct4_0-1,0.06853018412450188,0.11872114015406776,0.0990746813288991,0.08080512938099098,0.14346677944486758,0.061565290035263835,0.05601581264560573,0.06730936285636917,0.07553762199381425,0.07922900446760223,0.1570155938355257,0.07825834021019207,0.22468701971462737,0.04845209431384741,0.09086151284935834,0.18966761233780807,0.08919406835010012,0.13793787135130725,0.11220409338361523,0.0909220206273689,0.07962650978338111,0.07918644084841148,0.04282605292549488,0.023645020775125,0.16203776058008568,0.09454703353597803,0.16545825226136732,0.07952927567043533,0.13942376899962353,0.1267584091138887,0.13500873924744056,0.08402276360082772,0.1137597196000028,0.04347632795591284,0.0774691879520162,0.08095756333906914,0.1056240385797914,0.08488410091368104,0.0,0.08013359247317495,0.07793422054212668,0.14497828208232505,0.08219074299300655,0.10082772453108749,0.07824083803291541,0.13042445774761746,0.06338416113456927,0.05327569896297127,0.14298661891467263,0.07286257982777425
miR200-SNAIL_0-2,0.022358979421261523,0.038252421616782106,0.03505914612494368,0.10053285610465618,0.2698418859317568,0.009924979159985772,0.06592077860497618,0.043953926439395455,0.01002874296908054,0.009129096269250545,0.2019993522878194,0.012843920347006064,0.0810577265494764,0.023948254255378193,0.07036976573393769,0.22280012722938308,0.053945173630862236,0.03003399895206775,0.04550026223233253,0.008276750524203631,0.02103536559603418,0.02283465924482055,0.047198411233902185,0.024759022495194342,0.03540567760744063,0.012124049043492428,0.1982530648210491,0.005051220419364342,0.021113514518599753,0.020409830322050043,0.020365661850665538,0.006039077861301928,0.030752695202293172,0.03280003169418845,0.016154652102282913,0.01619382454934944,0.03277540751311266,0.02759538563618167,0.08013359247317495,0.0,0.05250931124582981,0.04403163517874532,0.004629600736624134,0.02366148874328316,0.03177504428754828,0.07196071170239197,0.02434021731476601,0.011934357012088151,0.025131357696687062,0.06090798904155534
miR200-miR145_0-2,0.012956141538052983,0.12926482049537258,0.05600751135810927,0.17312064786969972,0.30739972897897716,0.04103686857691365,0.04535110140230548,0.03635110719309749,0.056575348899412264,0.048078118503837114,0.11442313346636515,0.03374885295624634,0.20234364410763833,0.04261904965456358,0.01531691343584024,0.09229678651878312,0.02900611112985171,0.10677110325985828,0.10781377161632913,0.051605951372914224,0.046519861547569825,0.043785664484804365,0.017917748809032085,0.04406344839755359,0.1358038054418162,0.04925585823130588,0.06511116233417519,0.048121780266011084,0.1066724954176452,0.10249237399258926,0.10102717431801705,0.05204884212802791,0.07315406266109457,0.014669939181965162,0.04298414489513673,0.046717406341741124,0.06381401863630203,0.05537859715635006,0.07793422054212669,0.052509311245829804,0.0,0.10317931890902599,0.04781776775580579,0.02927354698727068,0.05940931900893981,0.07202747609155334,0.08669498202311547,0.035369561117697734,0.11358702461547077,0.03702011391755738
miR200-Oct4_0-2,0.05682948075997679,0.029923185615171256,0.02476930394209298,0.14477316990880723,0.38247831605935234,0.056652286488868484,0.13404604014999247,0.05445379419578965,0.022054571417858344,0.022639006537688577,0.17223747781022744,0.03385068170694575,0.0738341691776726,0.06219548072894329,0.13522910418774198,0.3239079350106971,0.06951045536482102,0.016393775130901227,0.060252031529710995,0.03534452336217117,0.024690397435206804,0.02535936158823964,0.09104690479059417,0.06574394521427727,0.054569697099995755,0.018731050055132595,0.2184698367889754,0.03310037187668724,0.020092950795459464,0.024855911893836357,0.017683686071958533,0.024990081773379327,0.013768327043546217,0.07768615957416845,0.024134514645970627,0.022715108185229677,0.015109224107547335,0.017585096725176726,0.14497828208232508,0.04403163517874531,0.10317931890902593,0.0,0.026732718286158856,0.04218719716837581,0.06518573544003184,0.03422284083388437,0.03585952134398591,0.053145657232920196,0.027067702803715125,0.07792484702702768
miR200-miR200_0-1,0.016953074722017316,0.029340720268826715,0.017978297472123036,0.10689959287044445,0.2884423810751683,0.010987655940776154,0.06839786525596685,0.02889459098638096,0.0033587073607916273,0.0013487494923793114,0.1658578571518411,0.005417660508900987,0.0834795443082478,0.019969232593194965,0.07192317029215721,0.22913122599175617,0.04276968746164861,0.019190413830472507,0.04117125786443475,0.0041693720564409936,0.007858741180154198,0.009239448078379987,0.04049703595544965,0.023216636454515882,0.041456312645648,0.0030478847446492583,0.1764404520904362,0.00493260141059892,0.017158853763371104,0.017137072339086668,0.015378630403644008,0.0009538206305372719,0.014742883370514798,0.028400170039474967,0.00487548035421566,0.004454455153982315,0.0154121792030315,0.011158303767716787,0.08219074299300655,0.004629600736624137,0.04781776775580578,0.026732718286158856,0.0,0.015603172010822279,0.028765058026240905,0.045353720906427135,0.021486407747582294,0.0110048505573303,0.022751689649295245,0.04485757643372579
miR145-miR145_0-1,0.011659088629220011,0.07432644739983982,0.019347919395507465,0.17465638980416248,0.3600809322758448,0.027729067462339607,0.07988473824457434,0.030214758596117344,0.021971227433496932,0.014250862587941154,0.13540882637961507,0.012871325921203006,0.12004065534759933,0.027537832708703473,0.05632879417592379,0.19354218847094082,0.02977054879883518,0.04507020319642796,0.09104696698660616,0.018100277043277782,0.017029617617447035,0.017933309700356087,0.03769662596023848,0.04141507520046643,0.07135085208578854,0.012857866214810654,0.13225564020488595,0.016491992418542854,0.04252715207356339,0.04264889402637163,0.03677009545894092,0.0165069313898937,0.023951029769167693,0.026205619911361267,0.013309875026365395,0.01596180792358292,0.02124312773695457,0.02021991630207816,0.10082772453108749,0.02366148874328316,0.029273546987270686,0.04218719716837581,0.015603172010822284,0.0,0.059940400387389806,0.03680957574836709,0.05964554718412833,0.023975806434421994,0.050116058369585825,0.04001877695676269
miR145-miR145_0-2,0.031633466083873664,0.045454617910168756,0.048782695801986964,0.06276488653031542,0.21096824619023938,0.019954363037095104,0.05271604733499946,0.04915603859322351,0.02464097294780039,0.030303732118805042,0.17295071636280723,0.02680068132121213,0.12714412423692995,0.031109309667199776,0.05586598491614806,0.18463498278459595,0.05586671261917592,0.04463820440430723,0.01879057269452289,0.035011690792048966,0.03253699318031521,0.033442669381601745,0.047321576548467616,0.028335047646128493,0.08130986714225258,0.03207303753581299,0.16523126842082558,0.03987366635728973,0.05944926440527283,0.05513572751255752,0.06094088490323313,0.028792389802445896,0.05816973219212436,0.04858430922313016,0.03320198094157523,0.031615857977473225,0.053479910539957945,0.03821964350776928,0.07824083803291541,0.03177504428754825,0.0594093190089398,0.06518573544003184,0.028765058026240915,0.05994040038738983,0.0,0.08068561113364738,0.031511621825243086,0.02906313735541153,0.05981716736672863,0.06267711922223498
miR200-ZEB_2-1,0.04415115917262141,0.07205251080849501,0.00951157786465351,0.19880508009653614,0.40631732329494097,0.07574258133401976,0.13171736126998973,0.02420203080465348,0.04068174226626229,0.034042405203187326,0.06814813612615325,0.03646372770217894,0.17021555823024503,0.054935755595646375,0.11556484816617874,0.2703948896278603,0.04754059809603174,0.05373427270033146,0.10502077241347454,0.04290210948277215,0.02018547068187999,0.018931508984924378,0.05423201825450036,0.06968126817767713,0.12810128208562346,0.03343481980999401,0.1221660498075837,0.053168354166580584,0.0731735430742585,0.07599752001244336,0.05995558382805617,0.043667937430693,0.01807337775652284,0.05218968366553329,0.023441798108714083,0.026733809614256993,0.011820265425564812,0.018619936811187655,0.13042445774761746,0.07196071170239197,0.07202747609155333,0.034222840833884376,0.04535372090642713,0.03680957574836708,0.08068561113364736,0.0,0.07493622860223825,0.06303234157796203,0.08993272226066269,0.02815594417626629
Oct4-Oct4_0-2,0.04774183653476015,0.02780780941789723,0.04498506612726069,0.0502407436639785,0.2223469201840781,0.026872804384946256,0.06845769919012837,0.05270849171367473,0.01661705323811125,0.022808137483859712,0.19583603402063376,0.02987790539130934,0.07960645826034504,0.042944971316976444,0.10422420392961879,0.2688769410096599,0.06942204161698473,0.03742900628545823,0.02581025857579332,0.03197370892895788,0.030154693497012816,0.030741382439512632,0.05964572185775406,0.021134249878417742,0.04738854638433522,0.027150517150269803,0.22215212192585393,0.023891514831533244,0.03087156084185172,0.027787332824630293,0.032184025868682305,0.022897582087806408,0.03912482534302687,0.05124246795443641,0.02747494514669159,0.026215490331367268,0.04065056564579236,0.02937339604283411,0.06338416113456927,0.02434021731476601,0.08669498202311549,0.035859521343985915,0.021486407747582294,0.059645547184128345,0.0315116218252431,0.07493622860223824,0.0,0.023887144042310852,0.032879686647831516,0.0766871563560431
Oct4-ZEB_0-2,0.013109884772896077,0.048321086927357634,0.03255925994531428,0.08822994854816363,0.2359871682439512,0.00480665342583053,0.030519166981747184,0.03577791118139432,0.01275000947716718,0.01320192535210502,0.1621106771999409,0.007111349792277692,0.09773118703382326,0.019034493068991017,0.04925756690534751,0.17771645514013173,0.028007968087906218,0.04452959869425006,0.04242828732278235,0.016547062981136604,0.01913568267129396,0.019868467457006773,0.026729882773811876,0.013776670595219705,0.05198395758504565,0.016875775985066586,0.1624179145025967,0.009925352980487325,0.040160328433737735,0.0310588319434278,0.037948097017967,0.012472189231615463,0.039781428717334893,0.016483601712324235,0.014634327145903223,0.017022539760408833,0.03602102774516397,0.022523858236114552,0.053275698962971255,0.011934357012088151,0.03536956111769772,0.05314565723292022,0.0110048505573303,0.023975806434421987,0.02906313735541153,0.06303234157796206,0.02388714404231085,0.0,0.03903565518264818,0.04852377038679246
miR145-miR200_0-1,0.06225665316001817,0.03183647324203343,0.05556034761684139,0.11458733122908486,0.32481910529959745,0.0356110815508347,0.1050448758548804,0.09328908965957536,0.02568338280404219,0.027783791222453547,0.2672228728670344,0.034873638561022255,0.021739298306048958,0.06576213469381798,0.13052488582041671,0.31259468981790467,0.08447705553959126,0.016057859797342568,0.04022049598168909,0.03325317215861349,0.044030737115010474,0.0468235507546836,0.11062014720700954,0.06645316095577607,0.007990434424626616,0.024316109005324226,0.29023396120229916,0.025128490340790885,0.004042850226012185,0.00274964370037892,0.00858679295498701,0.02131896537953524,0.041526279343656824,0.08970062008274406,0.03811389130470758,0.03659687966525445,0.04562327475794499,0.03893131667438479,0.14298661891467263,0.025131357696687055,0.11358702461547077,0.02706770280371512,0.022751689649295227,0.050116058369585825,0.05981716736672864,0.08993272226066272,0.032879686647831516,0.0390356551826482,0.0,0.1217554872529917
miR145-miR200_0-2,0.029771065539215026,0.08613888445406317,0.02393649727920107,0.16842247010448436,0.3087249594780655,0.05754074433496577,0.09516970801846619,0.005214330857383275,0.04168749094695735,0.035759935647329266,0.053744583230482104,0.0362461008487248,0.22629395658383777,0.029248328559100714,0.07314321669400894,0.19168549238687346,0.04718348800447807,0.08366075646755636,0.11101461588487825,0.04027521814842733,0.022541609337859803,0.02140120746475332,0.01783598998144528,0.040810657440048526,0.15920395509856755,0.044136327433560996,0.07301738396731663,0.052669688147419194,0.1040329514201784,0.10442222796374256,0.09118353517832786,0.045835171799882835,0.038216639189527155,0.018945130624570185,0.025952252561479636,0.028907273416920398,0.030512470266585816,0.031069050249121988,0.07286257982777425,0.06090798904155532,0.037020113917557385,0.07792484702702768,0.044857576433725774,0.04001877695676269,0.06267711922223498,0.028155944176266292,0.07668715635604312,0.04852377038679245,0.12175548725299168,0.0
